A_LLEGADA,A_SERVICIO,TIE_LLEGADA,TIE_SERVICIO,TIE_EXACTO_LLEGADA,TIE_INI_SERVICIO,TIE_FIN_SERVICIO,TIE_ESPERA,TIE_EN_SISTEMA
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,45.702271208593366,84.15370131197716,87.44953817798148,38.45143010338379,41.74726696938812
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,47.46005087046234,87.44953817798148,90.7453750439858,39.98948730751914,43.28532417352347
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,49.21783053233131,90.7453750439858,94.04121190999012,41.52754451165449,44.82338137765882
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,50.975610194200286,94.04121190999012,97.33704877599445,43.06560171578984,46.36143858179417
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,52.73338985606926,97.33704877599445,100.63288564199877,44.60365891992519,47.89949578592952
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,54.49116951793823,100.63288564199877,103.92872250800309,46.14171612406054,49.437552990064866
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,56.248949179807205,103.92872250800309,107.22455937400741,47.679773328195886,50.975610194200215
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,58.00672884167618,107.22455937400741,110.52039624001173,49.217830532331234,52.51366739833556
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,59.76450850354515,110.52039624001173,113.81623310601606,50.75588773646658,54.05172460247091
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,61.522288165414125,113.81623310601606,117.11206997202038,52.29394494060193,55.58978180660626
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,63.2800678272831,117.11206997202038,120.4079068380247,53.83200214473728,57.12783901074161
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,65.03784748915207,120.4079068380247,123.70374370402902,55.37005934887263,58.66589621487696
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,66.79562715102105,123.70374370402902,126.99958057003334,56.90811655300797,60.2039534190123
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,68.55340681289003,126.99958057003334,130.29541743603767,58.44617375714331,61.74201062314764
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,70.31118647475901,130.29541743603767,133.591254302042,59.984230961278655,63.280067827282984
-,-,-,-,-,-,SUMA,1199.6846192255744,1331.5180938657475
-,-,-,-,-,-,PROMEDIO,29.99211548063936,33.287952346643685
